"In-orbit demonstration of an iodine electric propulsion system","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04015-yThe successful in-orbit operation of an electric space propulsion system based on iodine, rather than the more expensive and difficult-to-store xenon, is demonstrated.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04015-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","7856b9b894081f469974ef7b74cfdf97"
"Observation of universal ageing dynamics in antibiotic persistence","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04114-wCharacterizations of bacteria under acute stress reveal features that can be predicted using a conceptual model of physical ageing.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04114-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","310bab6972c53497a4b902b96b8522a7"
"Independent infections of porcine deltacoronavirus among Haitian children","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04111-zThe presence of porcine deltacoronavirus has been detected in three children from Haiti that could have originated from zoonotic spillover.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04111-z","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","60e30b969bb5df35863ea55e9be2e303"
"Sea squirts teach new lessons in evolution","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03475-6Spineless sea squirts shed light on vertebrate evolution, and an iodine-fuelled engine powering a satellite in space.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03475-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","52a35c47c3364b9a4751789f903fb888"
"Cell-type specialization is encoded by specific chromatin topologies","Nature","Nature, Published online: 17 November 2021; doi:10.1038/s41586-021-04081-2A new technique called immunoGAM, which combines genome architecture mapping (GAM) with immunoselection, enabled the discovery of specialized chromatin conformations linked to gene expression in specific cell populations from mouse brain tissues.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/s41586-021-04081-2","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","8d4daf7972d445833a42c54e96f87a2a"
"Europe’s COVID death toll could rise by hundreds of thousands","Nature","Nature, Published online: 18 November 2021; doi:10.1038/d41586-021-03455-wIn a worst-case scenario, the pandemic could cause a further 300,000 deaths if anti-contagion policies are lifted and people revert to their old habits.","2021-11-18 00:00:00","Science","https://www.nature.com/articles/d41586-021-03455-w","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","5ca7ba75c769123084a03d9283bfdcd1"
"Do childhood colds help the body respond to COVID?","Nature","Nature, Published online: 18 November 2021; doi:10.1038/d41586-021-03087-0A mechanism known as ‘original antigenic sin' protects some people from flu; whether it helps immune reactions to coronaviruses is still unclear.","2021-11-18 00:00:00","Science","https://www.nature.com/articles/d41586-021-03087-0","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","20c29c01c56e91b14bc90d71b454b945"
"Adopting as academics: what we learnt","Nature","Nature, Published online: 18 November 2021; doi:10.1038/d41586-021-03482-7Our quest to bring a child into our family led us to confront academic working practices, say Tony Ly and Nathan W. Bailey.","2021-11-18 00:00:00","Science","https://www.nature.com/articles/d41586-021-03482-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","482684be7a043e096396e8e204a2dca5"
"CRISPR screens unveil signal hubs for nutrient licensing of T cell immunity","Nature","Nature, Published online: 18 November 2021; doi:10.1038/s41586-021-04109-7CRISPR screening and protein–protein interaction networks identify components and mechanisms of nutrient-dependent mTORC1 signalling in regulatory T cells and reveal how mTORC1 integrates immunological cues and nutrient signals for adaptive immunity.","2021-11-18 00:00:00","Science","https://www.nature.com/articles/s41586-021-04109-7","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a7e07112f2f643ebde8b87ce1a58db29"
"Optimization of Non-Coding Regions for a Non-Modified mRNA COVID-19 Vaccine","Nature","Nature, Published online: 18 November 2021; doi:10.1038/s41586-021-04231-6Optimization of Non-Coding Regions for a Non-Modified mRNA COVID-19 Vaccine","2021-11-18 00:00:00","Science","https://www.nature.com/articles/s41586-021-04231-6","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a868d9994d0abc206eff3749d1b0e461"
"Genome surveillance by HUSH-mediated silencing of intronless mobile elements","Nature","Nature, Published online: 18 November 2021; doi:10.1038/s41586-021-04228-1Genome surveillance by HUSH-mediated silencing of intronless mobile elements","2021-11-18 00:00:00","Science","https://www.nature.com/articles/s41586-021-04228-1","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","e1f74237d17c1be45c30cdf964cffc18"
"Even organic pesticides spur change in the wildlife next door","Nature","Nature, Published online: 17 November 2021; doi:10.1038/d41586-021-03445-yA keystone aquatic species develops resistance to compounds used to treat organic fields near its ponds.","2021-11-17 00:00:00","Science","https://www.nature.com/articles/d41586-021-03445-y","ff3fcddf7772101e9a52107b5634f5d80b4d54ac2ddcc5e1af09f50024bb09ed","a9617b4eedc6951c5532356878e5f292"
